-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0
3.339242862486498,3.1395102773062917,3.268185615814072,3.0187729036148947,3.0758857411340066,0.0,3.296805279616103,0.0,0.0,0.4751536220858741,0.0,0.0,2.220270125177281,3.507646696332909,3.1212266877276793,3.384962976964016,2.8674948118878896,3.192966760143914,4.29222080504938,3.77036367605083,4.148031665683958,4.292221471239461,3.9806334350314985,4.356384778163641,3.3656086139740533,4.05705386906684,2.8541527378207,3.7534455754168357,4.068363004748801,0.0,4.5004203697388325,0.0,0.0,3.8435766824789797,2.857081573942165,4.212346844939452,3.5916745319219725,3.0670677965600115,3.859710905109395,3.335286481086832,3.1557466033588386,2.7739494439323895,3.2702609290014846,3.13925058596505,2.824029856170227,2.5822969552663366,3.1655804566061687,3.009718204078807,2.8569399323293236,3.2206981771471956,3.0645228569326948,2.8999031326082867,2.6877413414067255,3.423154988043448,0.0,0,0.0,0,0,0,0.0
3.2007780270067636,3.3037142391502905,3.1790078830507023,2.9931780382933932,3.0507864717649174,3.428538830471334,0.0,0.40644664801506325,2.7481066045871403,0.0,3.3408841282900656,0.0,0.5580679569131753,3.0162601223180463,3.195693924452214,3.316775607167326,3.293755468236035,2.6852164584693337,3.396524054192348,3.286891171994479,4.292221138144426,4.2201265684617155,3.947922364273984,4.2843739804504235,4.0452966851270995,4.036108188242746,3.5261919385484415,3.737227144623051,3.4971866012356827,4.284391687243824,3.810628538206371,3.7906394243021535,4.35638360733915,3.7601424339982152,3.658257897673718,3.8516437937941936,4.03602887502443,3.340619597826577,3.238379448139115,3.1980540494169385,3.1422682656473686,3.2339607208238137,2.985170029102661,3.421376111098997,0.0,0.0,3.2894507957011374,3.000480281742057,3.121043283132263,3.1666261506072493,3.0783329753259263,2.906859374837102,0.0,0.0,0.0,0,0.0,0,0,0,0.0
3.0450801516529165,3.2952818065538523,3.2087337939718465,3.074659671923906,0.0,2.803703275863974,0.0,0.11601054843167606,2.9602695603934435,3.350014807028875,0.0,3.010431843951855,3.2676649814359564,0.0,3.334695158884857,3.2587836086228337,3.324157971145381,3.3544030898538293,2.7763901221376357,3.029373156281095,4.244157980657623,4.20236490428484,4.158198077909879,4.212375605251894,4.1489927161393,3.515818073653891,3.724305753378216,4.19087891540813,3.7729430762844314,3.7733653483347744,3.7709044829283394,4.260376739809055,3.808285177027783,3.5210240451204826,4.190826039929252,3.9718781441759674,3.2675340069473897,3.1137276220191894,3.2382114987412787,3.197922870493359,3.2672137702498927,3.202390675870907,3.332832941852292,0.0,2.9823219221861397,3.2393840591224556,2.87925129921725,3.0493026828227285,3.083935010644144,3.127518843607918,3.0352236211271966,2.713896142356882,0.0,0.0,0.0,0,0.0,0,0,0,0.0
2.93423205836904,3.226154580819098,3.1473088411188472,3.0892676895694713,2.831501526000784,0.0,0.0,0.6820394208061816,3.0165398851743275,0.0,0.0,2.763431344492301,3.268289026371132,0.08700791132374239,2.9517856380902696,3.3107528625482487,3.296108989322273,2.7296561517532236,3.263360130504034,3.364221643589021,4.188781594634604,4.035572696683167,4.17173935411669,4.128839250818151,3.4616475961502373,4.052324753045463,3.5100891001448287,3.6998286086884478,3.7611277680770097,4.196245897790945,3.7350151859135954,3.7340310719035807,3.7174210448972667,4.160210281134124,4.104013700566669,3.2694630794983075,3.2384676443614735,3.20481593402125,3.234854635732435,3.156936862400231,3.239346978527122,3.1907296577428825,3.2844373528804733,3.0098840261479403,3.228953172503373,0.0,3.0028721558727653,2.8817832389759785,3.065380809002796,3.098068683725626,3.0367427627221772,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.6177813245971332
0.0,3.143127662898076,3.173530461167267,3.032763327561022,0.0,0.0,0.0,3.1475772684245884,0.0,2.793724330876101,0.0,2.9684013122405815,0.0,3.2873092317284907,0.0,3.2727723524681003,3.313879786850625,3.0241279426958627,3.3263383139035816,3.345993344994902,4.105098010917855,4.131425812266728,4.086569837994566,4.113037520796756,3.7698988437376286,3.969192354028973,3.755989573957062,4.084329171424267,3.7259307000679356,3.7324766859850733,3.6999379981354714,4.128938899254641,3.682643015724781,4.096883561403102,4.018552597556829,3.2860626389147543,3.2116999634614274,3.267023311092897,3.098860000649822,3.1533996071131996,3.219327700014712,3.087088903082958,3.2670819848336143,3.2372147238030005,0.0,2.9878878474400157,3.0042408972479113,2.9396965100592842,3.0621654931240814,3.080398640114076,3.0392550560995866,0.0,0.0,0.7538848240673429,0.5127041205073969,0,0.3187481609199697,0,0,0,0.0
0.0,3.12240186968423,3.134605249607778,3.033477760417517,0.11039924870223909,0.0,3.067313945548151,0.0,2.874506432623587,3.155142183711154,2.996919473084884,0.0,0.0,2.744536308112048,3.311034035644891,3.287875302583087,2.4522568370727584,3.3080457372101058,3.35248828365644,3.3691322629428093,3.296449897538306,4.097090653942707,4.131538994689433,4.094231891958652,3.90291464212052,3.745981898884582,4.009718102514072,3.699898064503827,3.667742497505634,4.046892793705141,3.675514615602431,4.081378529792051,3.4627828463519044,4.026854332088845,3.343799603247438,3.2854897578217606,3.231418113344209,3.1599986326833402,2.847082058520931,3.17022158627539,3.2157165021199567,0.0,3.2676118088615973,3.00351939034936,0.0,0.0,2.91558053170929,2.9723619662478575,3.0816986702080533,3.0914901142590803,2.8774171435044713,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0
2.638006289335395,3.1003215632864825,3.103218253436843,3.067007454045591,0.0,3.0867465531453173,0.0,2.9307463159365086,0.0,3.025675813399207,0.0,2.8208049700047377,3.1605457330533384,0.0,0.0,2.8981964789491825,3.3081299815321827,3.344533568793532,1.0474769453515553,3.3549935341190817,3.3747058872099274,4.072424237687493,4.1544935390265625,4.034537794648203,3.8993869341623513,3.483812635175003,3.947119242523218,3.6212401724872882,3.988288502884827,3.724709438837498,4.017847634958541,4.023568480609957,4.009385236517126,3.9203088999109794,3.3295069139997695,3.3127549056557934,3.1991584235365624,3.1981340188037675,3.16537890124946,3.1432038293450337,0.0,3.2473597175717157,1.0806200765371883,2.984198800154103,2.9762976647633765,0.0,0.572334031831114,2.9365225371148753,3.0920113952621384,3.072246014427173,2.9205524880935174,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0
0.0,3.086893143869267,3.0934336399600073,3.0676574205434144,2.30825550316847,3.073900028481369,2.9818083842552583,3.047884111565349,0.0,0.0,2.8767275507309056,2.987653549214337,0.0,2.928360703743821,3.1890625313372825,0.0,2.7906764336221666,2.888926180531941,3.3649683112606996,2.866329043126751,3.3447048524230785,4.064760763454843,4.14372920350509,4.017970905666576,3.8242626061091727,3.9385069230094896,3.630578091366634,3.9361932003464912,3.5876834924436514,3.9701995253340967,3.9752052037784043,4.00869375341957,3.9388156630157076,3.8732116498014593,3.759618420074352,3.256797605687899,3.2080088652654952,3.1621127530114093,3.1621128618389056,3.160855158029331,3.220687107640358,3.1515565225770588,3.0594095754145196,2.9495656193608153,0.0,2.9471416178106797,2.8454401858660967,2.925060227252275,3.06873765612982,3.07510764778384,2.9366464557829755,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0
0.0,3.0718485798554567,3.091075145078691,3.0685717169951974,3.076612671675821,2.761330868288673,3.037325464961046,3.0407830275951686,1.6761364935002951,3.011618954715893,0.0,0.0,2.958344387248415,0.0,0.0,2.916768857951313,3.205459023552527,2.8850551504284225,2.893019671142783,3.3642225385798032,3.3808620204639612,3.3528729963706385,4.133296025416873,3.9673293856679472,3.8833872918930004,3.9387235065883224,3.6771617035160222,3.9297518099094777,3.925902476138989,3.9375893764655783,3.9673569214793414,3.946042075095814,3.894895133684496,3.841929747814848,3.755754291557805,3.2553479582241076,3.2036054822163154,3.1583351685682244,3.1614054997855643,3.155392767138788,3.191598438852722,2.914226675798932,0.0,3.0181131049692085,0.0,2.924223634206882,0.0,2.9287413443782047,3.02434823372362,3.056298073830479,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0
